"y","w","aide","exp","fem","wh","fl","lad","deg","age","urb"
0.464538086585331,0,1,4,0,0,1,1,2,6,1
0.378906316444172,0,1,27,0,0,1,1,1,5,1
0.737125222512866,0,1,1,0,1,1,4,1,7,0
0.418317532793608,0,0,8,0,1,1,1,1,6,0
0.766871504227652,0,1,9,1,1,1,1,1,6,0
0.715046495347461,0,0,3,1,1,0,6,1,5,0
0.424551128594133,0,0,5,1,1,1,1,2,7,0
0.454399135892605,0,0,7,1,0,1,1,2,5,1
0.505504448230172,0,1,5,0,0,0,1,1,5,1
0.722778117285319,0,1,34,0,0,1,1,1,6,0
0.0700789805120514,0,0,5,1,0,1,1,1,5,0
0.492714066382437,0,0,8,1,1,1,1,1,5,0
0.814348557761641,1,0,4,1,0,1,1,1,5,0
0.563802523217628,1,0,8,1,0,1,1,2,5,1
0.824209544521276,0,0,5,0,0,1,1,1,7,1
0.829234942539885,0,0,19,0,0,1,1,2,6,0
0.762930664094775,0,0,10,0,1,0,1,1,6,0
0.919198222833642,1,0,24,0,0,1,1,2,6,0
0.461209930625036,1,0,6,1,1,1,1,1,5,0
0.081353828552496,0,0,2,1,0,1,4,1,5,1
0.709969685741945,0,1,7,0,1,1,1,1,6,0
0.355248821466879,1,0,6,1,1,1,1,2,6,0
0.475658368147769,0,1,33,1,0,1,2,2,5,1
0.5209322022617,0,0,9,1,1,1,1,2,6,0
0.806079910384636,0,1,14,1,0,1,1,1,5,0
0.709194709346478,0,0,3,1,1,1,1,1,5,0
0.614531171769209,0,0,2,1,1,0,1,2,5,0
0.596157606458572,0,1,13,0,1,1,1,1,5,0
0.173708420840732,0,0,1,0,1,1,4,1,5,0
0.404483383359022,0,1,5,1,1,0,1,2,7,0
0.752047207424834,0,0,0,0,0,1,5,1,5,1
0.138011531447079,0,1,5,1,0,0,1,1,5,0
0.306898266625926,1,0,27,1,0,0,1,1,5,0
0.562455765514518,0,1,7,0,0,1,1,1,6,1
0.40718033396713,0,0,21,1,0,1,1,2,5,1
0.574137710355768,0,0,13,1,1,0,1,1,6,0
0.693449038395092,1,0,2,1,1,1,1,1,5,0
0.201678669827449,0,0,11,1,1,1,1,1,5,0
0.517543757474103,0,0,19,1,0,1,1,1,6,0
0.598538228339478,1,0,19,1,1,0,1,1,5,0
0.612170664214957,0,1,12,1,1,0,1,4,5,0
0.869490321487431,0,0,26,1,0,0,1,2,6,0
0.170344632673347,1,0,8,0,0,1,1,1,7,1
0.452791974257051,0,0,8,0,1,1,1,2,6,0
0.519772796240712,1,0,12,0,1,0,1,1,5,0
0.231273507833415,0,1,12,1,0,1,2,1,6,0
0.631640121503835,0,1,1,1,0,1,4,1,5,1
0.193640550848304,0,1,36,0,0,0,6,1,5,1
0.610336058955205,0,0,1,0,0,1,4,1,5,1
0.424628818093881,0,1,28,1,0,0,2,2,5,0
0.847392174359806,1,0,8,1,1,0,1,1,6,0
0.0918775707645668,0,0,8,0,1,1,1,1,5,0
0.90402570088544,1,0,6,0,1,0,1,2,5,0
0.231306917365975,0,0,13,1,1,1,1,1,5,0
0.334393337119061,0,0,8,0,0,1,1,4,5,1
0.780199381664458,0,0,13,0,1,0,1,4,6,0
0.447478088907526,1,0,8,1,1,0,1,1,6,0
0.102463985640848,0,1,11,0,1,0,6,2,6,0
0.239571401530516,0,0,5,1,1,0,1,1,5,0
0.371479498481202,0,1,5,0,0,1,1,1,5,1
0.275434681285051,0,1,12,1,1,0,1,1,6,0
0.432590249443672,0,1,7,0,0,1,1,2,5,1
0.417964870849595,0,0,6,0,1,1,1,2,5,0
0.845750911128538,1,0,14,1,1,0,1,2,5,0
0.438211784429842,1,0,11,1,1,1,1,1,6,0
0.441051469897624,1,0,1,0,1,0,4,2,5,0
0.536642029390468,1,0,11,1,1,0,1,1,6,0
0.465795085406289,1,0,14,0,1,1,1,2,6,0
0.449751103419474,0,0,15,1,0,1,1,2,5,1
0.699170985701366,0,1,15,0,1,1,1,1,5,0
0.927359034218773,1,0,8,0,1,0,5,2,6,0
0.417281967617005,0,1,7,1,1,0,1,1,5,0
0.368000054081826,0,1,11,0,1,0,1,2,5,0
0.462791974257051,0,0,11,0,1,0,1,1,5,0
0.282220239221943,1,0,9,1,0,0,1,1,5,1
0.149161521381851,0,0,6,0,0,1,1,1,5,1
0.476987658913009,1,0,27,1,1,0,1,1,5,0
0.570647639513756,0,1,12,1,0,0,2,1,6,0
0.321702760527715,1,0,31,1,0,1,1,1,6,0
0.553815410211195,1,0,19,1,1,1,1,2,7,0
0.426662303181787,0,0,15,1,1,1,1,2,5,0
0.136749742360191,1,0,10,0,1,0,1,1,5,0
0.507693259902232,0,0,12,1,1,0,1,2,5,0
0.12138349570209,0,0,10,1,1,1,1,1,6,0
0.046661647291504,0,1,23,1,0,1,6,1,6,1
0.806248764380508,1,0,19,1,1,0,1,1,5,0
0.45435694428729,0,1,2,1,1,0,5,1,5,0
0.334393337119061,0,1,3,0,1,0,1,2,5,0
0.446299519512724,0,0,12,1,1,0,6,1,5,0
0.212176913670383,0,0,8,0,0,1,1,4,5,1
0.601150170207524,1,0,10,0,1,0,1,1,5,0
0.0725889270466215,0,1,0,0,0,1,5,1,5,0
0.427232843291901,0,0,13,1,1,0,1,2,5,0
0.37597799470599,0,0,12,0,1,1,1,1,6,0
0.733405232116192,1,0,8,0,1,0,1,2,5,0
0.647575191759271,1,0,39,0,1,1,6,2,7,0
0.0380979446486728,0,1,28,0,0,0,2,2,7,0
0.65274893522925,0,1,1,1,1,0,4,1,6,0
0.45684646297911,0,1,3,0,1,0,1,1,6,0
0.0708949678003929,0,1,11,0,0,1,1,2,7,1
0.953129876704888,0,1,10,0,1,0,1,1,6,0
0.417964870849595,0,1,22,1,0,1,1,2,6,1
0.137462871324314,0,0,8,0,1,0,1,1,6,0
0.309570004719859,0,0,13,0,0,1,1,2,6,0
0.699088270553347,0,1,13,0,1,0,1,2,5,0
0.50192375063471,0,0,5,0,1,0,1,2,5,0
0.434831141693944,0,1,3,1,1,1,5,1,5,0
0.134880043505824,0,0,0,0,1,0,5,1,6,0
0.159122216560803,1,0,13,0,1,0,1,3,6,0
0.982297305823711,1,0,19,0,1,0,1,1,5,0
0.136749742360191,1,0,10,0,0,1,1,2,5,1
0.54563148042989,1,0,21,1,0,1,1,1,6,1
0.739244026211658,0,0,6,1,0,0,1,1,5,0
0.842936977552362,1,0,12,1,0,0,1,1,6,0
0.167078448634552,1,0,8,0,0,1,1,1,7,1
0.48561919183725,0,1,3,1,1,0,1,1,5,0
0.0766287350175903,0,0,23,0,0,1,1,2,6,0
0.674623362037023,0,1,9,1,1,1,1,2,6,0
0.788547482340782,0,1,18,1,1,0,1,1,5,0
0.208523235655547,0,1,17,0,1,1,1,1,6,0
0.878466960511254,1,0,11,1,1,0,1,1,6,0
0.0771022657280465,0,1,27,0,1,0,2,1,5,0
0.523038887837298,1,0,3,0,1,0,1,1,5,0
0.387831856184314,1,0,18,1,0,1,1,1,6,0
0.924226134140955,1,0,11,0,1,1,1,1,6,0
0.805090331671819,0,0,4,1,1,0,1,2,5,0
0.702654586815701,0,1,1,0,0,1,4,1,6,1
0.502947729915362,1,0,12,0,1,1,1,2,5,0
0.772903142454534,0,1,13,0,1,1,1,1,5,0
0.160766459653456,0,1,7,1,0,1,1,1,5,1
0.589496486755724,0,1,4,1,1,1,5,1,5,0
0.529421654963961,0,1,8,1,1,0,1,1,5,0
0.149161521381851,0,0,4,0,1,0,1,2,5,0
0.54680387584688,0,1,10,0,1,0,1,1,6,0
0.85929444249149,0,1,3,1,1,0,1,1,5,0
0.259493012928561,0,1,8,0,1,0,1,2,5,0
0.418178515710402,0,1,16,1,0,1,3,2,7,1
0.106114611407059,0,0,12,0,1,1,1,2,6,0
0.385359445297581,0,1,16,1,1,0,1,2,5,0
0.427232843291901,0,1,13,1,1,1,1,2,5,0
0.38146195818,0,1,13,1,1,0,1,1,5,0
0.786767201547572,0,0,8,0,1,0,1,1,5,0
0.463036694518807,0,1,3,1,1,0,4,1,6,0
0.079465791742907,0,1,11,1,1,1,1,1,5,0
0.601420201250132,1,0,18,1,1,0,1,2,6,0
0.960267910298195,0,1,9,0,1,1,1,1,6,0
0.988843430109756,1,0,3,1,0,1,1,1,5,1
0.143275105234219,0,0,11,1,0,1,1,1,5,1
0.310931362869582,0,0,12,0,1,0,1,1,5,0
0.200448518608655,0,1,17,0,1,0,1,1,6,0
0.342784352399737,0,0,2,0,0,1,4,1,6,0
0.716977685481623,0,1,24,0,0,1,1,1,6,1
0.681183460575851,0,1,10,0,1,0,1,2,5,0
0.64904094895577,0,1,12,1,1,1,1,1,5,0
0.860028963822263,0,0,14,0,1,0,5,1,5,0
0.25080596943175,0,1,5,1,0,1,1,2,5,1
0.504758465842657,1,0,4,0,1,0,1,1,5,0
0.877342459685063,0,1,5,0,1,0,1,2,5,0
0.662077945592545,0,1,10,1,1,1,1,2,5,1
0.938768167264664,0,0,19,0,1,1,1,2,6,0
0.230916266310928,0,1,13,0,1,0,1,2,5,0
0.749335184133594,0,1,5,0,1,1,1,1,5,0
0.61214138848586,0,1,16,0,0,1,3,2,5,1
0.239387433186411,0,0,8,0,1,1,1,1,5,0
0.474638247881737,0,1,22,0,1,1,1,1,6,0
0.813985800516181,1,0,5,1,1,0,1,1,5,0
0.623903085368162,0,0,8,0,1,0,1,1,6,0
0.972791132984205,0,0,2,0,1,0,4,1,5,0
0.839772998462545,1,0,3,1,0,1,5,1,5,1
0.755090692217325,0,1,6,1,1,0,1,1,5,0
0.312547284040754,0,1,11,1,1,1,1,1,5,0
0.646453309460578,0,0,10,0,1,0,1,2,6,0
0.737100673318731,0,1,10,0,1,0,1,1,6,0
0.314236469778775,0,1,17,0,1,1,1,1,7,0
0.48561919183725,0,0,0,1,0,1,5,1,5,1
0.867857586588659,0,0,12,1,1,1,1,1,5,0
0.0842162228157659,0,1,13,1,0,1,1,2,5,1
0.595584519377819,1,0,8,0,1,1,1,1,5,0
0.670872670418975,0,1,17,0,1,0,2,2,6,0
0.839041309501275,1,0,11,1,1,1,1,1,5,0
0.653937927520499,0,1,14,1,1,1,1,1,6,0
0.358181626973042,0,0,2,1,0,1,5,1,7,1
0.573194643495609,0,0,15,0,1,0,1,2,5,0
0.0304537561503037,0,0,14,1,0,0,1,1,7,1
0.296961955199387,0,0,5,0,1,1,1,1,6,0
0.126873199150314,0,0,10,0,1,0,1,1,5,0
0.250347635102466,0,0,5,1,0,1,1,1,5,1
0.644479627676675,0,1,1,1,0,1,4,1,5,1
0.600583580898542,0,1,13,1,1,0,1,2,5,0
0.701421660973052,1,0,8,1,1,1,1,2,5,0
0.524743350929733,0,0,13,1,1,1,1,2,6,0
0.9711861947126,1,0,18,1,1,0,1,2,5,0
0.78003518323223,0,1,14,0,1,1,1,1,5,0
0.911419264160027,0,1,13,1,1,0,1,2,5,0
0.21561737105347,0,0,18,0,1,0,1,2,6,0
0.482938325686764,0,1,21,0,1,0,1,2,6,0
0.169465791742907,1,0,15,0,1,1,1,1,5,0
0.169584321077791,0,0,13,1,0,0,1,2,5,0
0.379656628649345,0,0,12,1,1,1,1,2,5,0
0.732700816335115,0,0,0,1,1,0,5,1,5,0
0.280624500339824,0,1,12,1,0,1,1,2,6,0
0.251115828248139,0,0,10,0,0,0,1,2,5,0
0.474384623936015,0,1,3,1,1,0,1,2,5,0
0.51472550768432,0,1,29,1,1,0,1,2,7,0
0.851306466684093,0,1,5,1,0,1,1,1,6,1
0.699956699199582,0,1,6,1,1,0,1,1,5,0
0.665550357691187,0,1,10,0,1,1,1,2,5,0
0.257922271550376,0,1,27,0,0,0,1,1,6,0
0.00282177935215982,0,1,5,0,0,1,1,2,5,1
0.281553830946222,0,1,3,0,1,0,1,2,5,0
0.120643002863332,1,0,4,1,1,1,1,1,5,0
0.384572618371596,0,0,11,1,1,1,1,1,5,0
0.423711736476727,1,0,12,0,1,1,1,1,7,0
0.141251569555012,0,0,12,0,0,1,1,1,6,1
0.259836162113277,1,0,2,0,1,0,1,1,5,0
0.295633202752692,0,0,31,0,0,1,1,1,7,1
0.725874367918661,0,0,4,1,1,1,1,1,6,0
0.259408434962098,0,0,13,0,0,1,1,2,5,0
0.514730417121104,0,0,8,0,1,0,1,1,5,0
0.788917492165647,0,0,13,0,1,0,1,2,5,0
0.498458698010089,0,0,5,0,1,0,1,1,6,0
0.766068022532137,0,1,11,1,1,0,2,2,5,0
0.577428006410441,0,0,17,0,1,1,1,1,6,0
0.766157606458572,1,0,12,0,0,1,3,2,6,1
0.878059874590255,1,0,5,1,1,0,1,1,5,0
0.645826885378152,0,0,37,1,1,0,1,1,5,0
0.286768320903208,0,0,10,1,0,1,1,2,6,1
0.212176913670383,1,0,1,0,0,1,4,1,5,1
0.928794035375523,1,0,6,1,1,1,1,1,6,0
0.674231087238356,0,1,10,0,1,0,1,1,5,0
0.0809878424960194,0,1,0,1,1,1,6,1,6,0
0.782621556414856,1,0,8,1,1,0,2,3,6,0
0.712059661181406,0,0,18,0,1,0,6,2,6,0
0.450839560254665,1,0,1,0,0,1,4,1,6,1
0.706866048331125,0,0,10,0,1,0,1,2,5,0
0.90546070204219,0,1,10,0,0,0,1,1,5,1
0.498458698010089,0,1,8,1,1,0,1,2,6,0
0.274373056434385,0,1,1,1,0,1,4,1,5,1
0.601767333976306,0,0,12,0,1,1,1,1,5,0
0.0323393377602948,0,0,7,0,0,1,1,2,6,0
0.640197989304591,0,0,22,0,1,0,6,2,5,0
0.198200216928212,0,1,5,1,1,1,1,1,5,0
0.809457799650872,0,1,10,0,0,1,1,1,5,1
0.639151799812006,0,0,3,1,0,0,1,2,5,0
0.598717900182977,1,0,13,0,0,0,1,2,5,0
0.661071044246326,0,0,19,0,1,0,1,2,6,0
0.337876597291702,0,1,1,1,0,1,4,1,7,1
0.668849825724447,0,1,6,0,1,0,1,2,5,0
0.726001850800261,1,0,14,0,1,0,1,2,5,0
0.208976789915185,0,1,10,0,0,1,1,1,5,0
0.796331479528527,0,1,8,0,1,0,1,1,6,0
0.606853759738484,1,0,0,0,1,0,5,1,5,0
0.134880043505824,1,0,14,0,1,1,1,1,6,0
0.28195476470496,0,0,15,1,0,1,1,2,7,0
0.297693380084067,0,1,27,1,1,1,2,1,5,0
0.440972337777304,0,0,18,0,0,0,1,2,6,0
0.582687118353258,0,1,2,1,1,1,6,1,5,0
0.899254061394891,1,0,15,0,1,0,1,2,5,0
0.414476204527688,0,1,2,0,1,0,5,1,6,0
0.576809833277749,1,0,14,0,0,0,1,2,5,0
0.732985577246631,0,1,5,0,1,1,1,1,7,0
0.100058036384505,1,0,1,0,1,1,5,1,6,0
0.216292630750325,1,0,2,1,1,1,1,1,5,0
0.140482544932027,0,1,2,0,1,1,4,1,6,0
0.797908305100916,0,1,1,0,1,0,4,1,6,0
0.798019493493656,0,0,13,1,1,0,1,2,5,0
0.172490273035397,0,0,5,1,0,1,5,2,5,1
0.404640250699308,0,0,15,0,0,1,1,2,5,1
0.442350396149374,1,0,21,0,0,1,1,1,5,0
0.752047207424834,0,1,5,1,1,0,1,1,6,0
0.410295236764044,1,0,31,1,1,1,1,1,6,0
0.726001850800261,0,1,1,1,0,1,4,1,5,1
0.715046495347461,0,0,22,1,1,0,1,2,6,0
0.081076681243247,0,0,23,1,1,0,1,2,5,0
0.560368387370091,0,1,7,0,1,0,1,1,5,0
0.880858999666495,0,1,10,1,0,0,1,1,6,1
0.492489183256382,0,1,17,0,1,1,2,2,5,0
0.544868004665097,0,1,0,0,1,1,6,1,6,0
0.704093783895033,1,0,21,0,1,1,1,1,5,0
0.36939659539599,0,1,4,0,1,1,5,1,8,0
0.739715967456731,0,1,3,0,1,0,4,1,6,0
0.88416523199601,0,1,1,1,0,0,4,1,5,0
0.239387433186411,0,0,8,0,0,1,1,4,6,1
0.482938325686764,0,0,8,0,1,1,1,1,5,0
0.291683768818838,1,0,3,1,0,1,1,1,6,1
0.842813842056725,0,0,2,1,1,0,4,1,7,0
0.447339617803956,1,0,30,0,0,1,6,1,6,1
0.664058841026473,0,0,13,0,1,0,1,1,5,0
0.558807552902041,0,1,1,0,0,1,4,1,5,1
0.482134722065067,0,0,1,0,0,1,4,1,6,1
0.633125478849499,0,0,12,1,0,1,1,2,5,0
0.765300890246944,1,0,12,1,1,0,1,1,6,0
0.659745334691388,0,0,11,1,1,0,1,2,5,0
0.755090692217325,0,1,17,1,1,0,1,1,5,0
0.644236469778775,0,1,4,1,1,0,1,1,5,0
0.585195740900949,1,0,4,1,0,1,1,1,7,1
0.613946805072092,0,1,4,0,0,0,1,1,5,0
0.832941140240082,0,0,2,0,1,1,4,1,6,0
0.12202737742204,0,0,0,0,0,1,1,1,5,0
0.409981331118184,1,0,8,0,1,1,5,1,7,0
0.516281063248695,1,0,2,1,0,1,4,1,5,1
0.238162999595465,1,0,6,1,0,1,1,1,6,1
0.0600554639169063,0,1,17,1,0,1,1,2,5,1
0.46277968566441,0,0,22,1,1,0,1,2,6,0
0.00137732413625812,0,1,33,0,0,1,2,2,6,1
0.226161363842696,0,1,19,0,1,0,3,2,6,0
0.635010170387797,0,0,10,0,1,0,2,1,6,0
0.36848461306442,0,1,13,0,0,1,6,2,6,1
0.684876576078878,0,0,13,1,0,0,1,2,5,0
0.469773101587154,0,0,4,1,1,0,1,1,5,0
0.135627430274107,1,0,12,0,1,1,1,2,6,0
0.576335355392709,1,0,3,0,0,1,1,1,5,1
0.1168756457218,0,0,3,1,1,1,5,1,6,0
0.68474114552249,0,1,23,0,1,1,1,2,6,0
0.598717900182977,0,1,1,0,0,1,4,1,5,1
0.359378846078662,0,0,9,1,0,1,1,2,6,1
0.210717115132854,0,1,26,0,0,1,1,1,5,1
0.630439223943161,0,0,12,0,1,1,1,2,6,0
0.87155338026434,0,1,18,1,1,0,1,1,6,0
0.735081438216021,1,0,4,1,1,1,1,1,5,0
0.538163036573091,0,0,5,0,0,1,5,2,5,1
0.306088441812462,0,0,12,0,1,1,1,2,5,0
0.534688929350126,0,1,25,1,0,1,1,1,5,1
0.191065802559272,0,0,3,0,0,0,5,2,5,1
0.901640121503835,1,0,11,1,1,0,1,1,5,0
0.641703440916039,0,0,8,0,1,0,1,2,6,0
0.682057771624701,0,1,17,1,1,0,1,1,6,0
0.944545156116803,1,0,8,0,1,0,1,1,6,0
0.436458812182833,0,0,11,1,1,1,1,1,6,0
0.913177577675022,0,0,15,0,1,0,1,2,5,0
0.834782515946627,1,0,6,0,1,0,1,1,5,0
0.888829366775068,0,0,3,0,0,1,4,1,5,1
0.474730296939269,0,1,8,1,1,0,1,2,5,0
0.08722572251817,0,1,10,1,1,1,1,1,5,0
0.451482488505505,0,1,20,1,1,1,1,1,6,0
0.530835827474228,0,1,1,0,0,1,4,1,5,1
0.250131019294924,0,1,5,0,0,1,1,1,6,1
0.379051404775425,0,1,10,0,0,1,1,2,5,1
0.0447520798065922,0,1,20,1,0,1,1,1,5,0
0.891022837553218,1,0,6,0,1,0,1,4,5,0
0.384319004654042,0,0,3,0,1,0,1,1,5,0
0.339435341322657,0,0,1,1,0,1,4,1,6,1
0.469216033646682,1,0,23,0,1,0,1,1,6,0
0.137893202333414,0,1,12,1,1,0,1,1,6,0
0.731869286480837,1,0,24,1,0,0,1,2,5,0
0.656657452276682,0,1,14,0,0,1,1,1,7,1
0.0519439679225258,0,1,25,1,0,1,1,1,6,0
0.480319263044987,1,0,17,1,1,0,1,2,5,0
0.54990550703214,0,1,8,0,0,1,1,1,6,0
0.329999060768292,0,1,3,0,1,1,1,1,6,0
0.134769506262976,0,1,9,0,1,0,2,1,6,0
0.0591226425581905,0,0,0,0,1,1,5,1,7,0
0.611433949565693,0,0,1,0,1,0,4,1,5,0
0.435977498876822,1,0,4,1,0,1,5,1,5,1
0.944809616950446,1,0,14,1,1,0,1,2,5,0
0.240802500454841,0,0,3,0,1,0,5,1,6,0
0.886288544567931,0,1,7,1,1,0,1,1,5,0
0.0441938653182265,1,0,12,0,0,1,1,1,5,0
0.39635993257799,1,0,9,1,0,0,1,1,6,1
0.125113797175126,0,0,12,0,0,1,1,1,5,1
0.305807186272831,1,0,1,0,0,1,4,1,5,1
0.523038887837298,0,1,0,0,1,0,5,1,5,0
0.288008681192691,0,0,0,1,0,1,5,1,6,1
0.952173849033588,0,1,12,1,1,0,1,2,6,0
0.48073887725883,0,1,16,0,1,0,1,2,5,0
0.886661468802298,0,1,11,0,1,0,1,2,6,0
0.366103460440226,0,0,10,0,1,0,1,1,5,0
0.47955987750052,0,0,20,1,1,1,1,1,7,0
0.599133819468856,0,1,11,1,1,0,1,1,5,0
0.858917492165647,0,0,0,1,0,1,5,1,5,1
0.315865342718302,1,0,28,1,0,1,1,1,7,1
0.27847320996668,0,1,5,0,1,0,1,1,6,0
0.734359926568899,1,0,10,0,0,1,1,2,5,1
0.461893745584512,0,0,24,0,1,0,1,1,5,0
0.218399778865423,0,0,6,0,0,1,5,2,6,1
0.906861124607945,0,0,2,1,1,0,4,1,5,0
0.888059874590255,0,1,17,0,1,0,1,1,5,0
0.524902523235093,0,0,40,0,0,1,6,1,5,1
0.563890796775521,0,1,5,0,0,1,1,1,6,1
0.381333387415159,0,0,11,1,0,1,1,1,5,1
0.0450189658245382,0,1,33,0,0,1,2,2,5,1
0.944642984836057,0,1,13,0,1,0,1,2,6,0
0.111784778161186,1,0,31,1,0,1,1,1,7,1
0.509183563931827,0,0,19,0,1,1,1,2,6,0
0.541545117763176,1,0,8,0,1,0,1,2,5,0
0.519772796240712,1,0,0,1,0,0,5,1,5,0
0.4305443666139,0,1,14,1,0,1,1,1,5,0
0.152551474704715,0,1,3,0,0,0,4,1,5,1
0.545321535251881,1,0,10,1,1,1,1,2,7,0
0.874392886437179,1,0,17,0,1,0,1,2,5,0
0.878675527085458,0,1,11,0,1,0,1,1,6,0
0.239086077234856,0,0,16,1,1,1,1,1,6,0
0.169681698409694,0,0,4,1,1,0,1,1,5,0
0.876121281498908,0,0,5,0,1,0,1,1,5,0
0.764587611055527,1,0,14,0,1,0,1,2,6,0
0.727674030808613,0,0,0,1,1,0,5,1,5,0
0.722461384074104,0,1,5,0,1,0,1,1,5,0
0.701421660973052,0,0,12,0,1,0,1,1,5,0
0.265828726138341,1,0,0,1,1,1,4,1,7,0
0.428211784429842,0,0,6,0,0,1,1,1,5,1
0.776862022239649,1,0,8,1,1,0,1,2,5,0
0.648997783566636,1,0,8,0,0,1,1,1,6,1
0.0494171777961848,0,1,25,1,0,1,6,2,7,1
0.53882807918241,0,1,10,0,1,0,2,2,6,0
0.787689504219885,1,0,6,1,0,1,1,1,6,1
0.474730296939269,1,0,10,0,1,1,1,1,5,0
0.0411074455651401,0,1,5,1,0,1,1,1,5,1
0.791943009773788,0,1,8,0,1,0,1,1,5,0
0.386718735446731,1,0,12,1,1,0,1,2,5,0
0.431282813021153,0,0,9,1,1,1,1,2,6,0
0.00613005844683616,0,0,2,0,0,1,5,1,5,1
0.0285739824354248,0,0,6,0,1,1,1,2,5,0
0.448329960973813,0,0,0,1,1,0,5,1,5,0
0.261232584900955,0,0,20,0,1,1,1,1,5,0
0.158836376961756,0,1,13,0,1,0,1,2,6,0
0.839623925385983,0,0,9,1,1,0,2,2,4,0
0.737559467474289,1,0,12,0,1,1,1,1,6,0
0.294957582964851,0,0,5,1,0,1,5,2,6,1
0.550409309284948,0,0,15,1,0,1,1,2,5,1
0.974028615294941,0,0,3,0,1,0,6,1,5,0
0.127049444295434,1,0,8,1,0,1,1,1,6,1
0.338098422913869,1,0,5,1,0,1,4,1,5,0
0.851898165064878,0,1,28,1,0,0,1,1,6,0
0.798019493493656,0,0,10,1,0,1,1,1,6,1
0.135360710755373,0,1,8,0,1,0,1,2,5,0
0.684473047721202,0,0,1,1,0,0,4,1,5,0
0.213814000582882,1,0,12,1,1,1,1,1,5,0
0.462109488532868,0,1,7,0,0,1,1,1,6,0
0.316765486180591,0,1,5,0,1,0,1,1,5,0
0.507693259902232,0,0,12,1,1,0,1,2,5,0
0.90155338026434,0,1,16,0,1,0,1,1,6,0
0.272247941134937,0,0,6,1,1,0,1,2,6,0
0.241109128110832,1,0,13,0,1,0,1,2,5,0
0.537693380084067,0,1,5,0,0,1,1,1,5,1
0.0477481529554215,0,0,8,1,1,1,1,1,5,0
0.55476325680755,0,0,8,0,1,0,1,2,5,0
0.304075906945618,0,1,4,0,0,1,1,1,7,1
0.739967701131812,1,0,6,1,0,1,1,2,5,1
0.743779628578039,0,0,13,1,1,0,1,2,5,0
0.606281063248695,0,1,7,1,1,0,1,1,6,0
0.322475870249947,0,0,2,1,0,1,4,1,5,0
0.822047207424834,1,0,13,0,1,0,1,1,6,0
0.394236469778775,1,0,22,1,1,0,1,1,6,0
0.188818113712117,0,0,8,0,1,1,1,2,6,0
0.457623243239583,0,0,2,1,0,1,5,1,6,1
0.391800744526469,0,0,11,1,1,0,1,1,5,0
0.157556119094581,1,0,13,0,0,1,1,2,7,0
0.097888074656956,0,0,11,1,1,0,1,1,5,0
0.742417577795204,1,0,11,1,1,0,1,1,5,0
0.928266407073903,1,0,8,1,1,0,1,2,5,0
0.54565437506948,0,1,12,0,1,1,1,1,5,0
0.0533037085109771,0,1,11,1,0,1,1,1,5,1
0.431330453003772,0,0,40,1,0,1,6,1,5,1
0.698750199051164,0,1,1,1,0,1,4,1,5,1
0.21561737105347,1,0,39,0,0,0,1,1,6,0
0.232672006975459,0,1,7,1,1,1,1,1,6,0
0.96896688689988,0,1,10,1,0,1,1,1,5,1
0.626582148791121,0,0,15,0,1,0,3,2,5,0
0.78503972136619,0,1,14,1,1,1,1,1,6,0
0.282956679231664,0,0,1,0,0,1,4,1,7,0
0.941449182613294,0,1,13,1,1,0,1,1,5,0
0.720075924874335,1,0,4,0,1,0,1,2,5,0
0.572660018829007,0,1,5,0,0,1,4,1,5,1
0.245291422930757,0,1,16,0,1,0,1,2,5,0
0.68474114552249,0,1,17,0,1,0,1,1,6,0
0.37597799470599,1,0,8,1,1,0,2,3,5,0
0.565466579098474,0,1,14,0,0,1,1,1,6,1
0.877112120638526,1,0,4,0,1,0,1,1,5,0
0.123868484634687,0,0,18,0,1,0,1,2,5,0
0.475574151603831,0,1,6,0,1,1,1,1,5,0
0.407256082468373,1,0,14,0,0,1,1,2,6,1
0.85159718654324,0,0,11,1,1,1,1,1,6,0
0.566125307590384,0,0,4,0,1,1,1,1,5,0
0.674508080726139,0,0,13,1,1,0,1,2,5,0
0.536642029390468,0,0,2,1,1,1,4,1,5,0
0.564812996748188,1,0,23,1,0,1,1,1,5,0
0.600705590876172,1,0,36,1,1,1,1,1,6,0
0.924152072085065,0,0,20,0,1,1,1,1,5,0
0.19540271963046,1,0,13,0,0,1,1,2,5,0
0.626482354477761,0,1,10,1,0,1,1,1,6,1
0.920538409030232,0,0,3,0,1,0,1,2,6,0
0.825248637559358,0,1,1,1,0,1,4,1,5,1
0.163398562024343,1,0,7,1,1,0,1,2,6,0
0.0994608642876672,0,0,3,0,0,1,5,2,5,1
0.0710532485214496,0,1,19,0,0,1,1,1,6,0
0.325139876633346,0,0,6,0,0,1,1,1,7,1
0.291349816218185,0,0,2,0,0,0,1,1,5,0
0.475656611710518,1,0,20,0,1,0,1,1,5,0
0.525337605797572,0,1,13,1,1,0,1,1,6,0
0.580689633415357,0,1,3,0,1,0,4,1,6,0
0.684473047721202,0,0,0,0,1,0,5,1,6,0
0.0375865553788025,0,0,7,1,0,1,1,2,5,0
0.248179776344525,0,1,4,0,1,1,1,1,6,0
0.776819087279053,0,1,12,0,1,0,1,2,5,0
0.878675527085458,0,1,15,1,1,0,1,2,6,0
0.498458698010089,0,1,13,0,1,0,1,1,5,0
0.767385215901267,0,1,31,0,0,1,6,1,6,1
